mes,semana,regiao,estado,comportamento_pandemia,modalidade_ensino,modalidade_trabalho,respondentes
10,1,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Remoto,1
10,1,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Presencial,1
10,1,Centro-Oeste,GO,Ignorado,Não aplicável,Não aplicável,6
10,2,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Não aplicável,157
10,2,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Remoto,3
10,2,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Presencial,5
10,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1542
10,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,34
10,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,42
10,2,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1302
10,2,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,40
10,2,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,2
10,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Não aplicável,405
10,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Remoto,3
10,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Presencial,1
10,2,Centro-Oeste,GO,Ignorado,Não aplicável,Não aplicável,8
10,3,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Não aplicável,159
10,3,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Remoto,5
10,3,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Presencial,2
10,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1481
10,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,49
10,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,47
10,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1255
10,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,49
10,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,8
10,3,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Não aplicável,336
10,3,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Remoto,4
10,3,Centro-Oeste,GO,Ignorado,Não aplicável,Não aplicável,23
10,4,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Não aplicável,140
10,4,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Remoto,2
10,4,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Presencial,2
10,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1584
10,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,51
10,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,31
10,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,1245
10,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,44
10,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,4
10,4,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Não aplicável,381
10,4,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Remoto,5
10,4,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Presencial,1
10,4,Centro-Oeste,GO,Ignorado,Não aplicável,Não aplicável,1
11,1,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Não aplicável,119
11,1,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Remoto,2
11,1,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Presencial,2
11,1,Centro-Oeste,GO,Continuou saindo normalmente,Híbrido,Não aplicável,1
11,1,Centro-Oeste,GO,Continuou saindo normalmente,Remoto,Não aplicável,26
11,1,Centro-Oeste,GO,Continuou saindo normalmente,Remoto,Remoto,1
11,1,Centro-Oeste,GO,Continuou saindo normalmente,Remoto,Não aplicável,3
11,1,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1367
11,1,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,51
11,1,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,45
11,1,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,18
11,1,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,5
11,1,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,151
11,1,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,4
11,1,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,57
11,1,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,4
11,1,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,914
11,1,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,41
11,1,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,5
11,1,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,9
11,1,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,18
11,1,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,245
11,1,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Remoto,3
11,1,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,81
11,1,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Remoto,1
11,1,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Não aplicável,236
11,1,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Remoto,3
11,1,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Presencial,1
11,1,Centro-Oeste,GO,Ficou rigorosamente em casa,Híbrido,Não aplicável,2
11,1,Centro-Oeste,GO,Ficou rigorosamente em casa,Remoto,Não aplicável,47
11,1,Centro-Oeste,GO,Ficou rigorosamente em casa,Remoto,Não aplicável,47
11,1,Centro-Oeste,GO,Ignorado,Não aplicável,Não aplicável,7
11,2,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Não aplicável,148
11,2,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Remoto,1
11,2,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Presencial,2
11,2,Centro-Oeste,GO,Continuou saindo normalmente,Presencial,Não aplicável,1
11,2,Centro-Oeste,GO,Continuou saindo normalmente,Híbrido,Não aplicável,1
11,2,Centro-Oeste,GO,Continuou saindo normalmente,Remoto,Não aplicável,37
11,2,Centro-Oeste,GO,Continuou saindo normalmente,Remoto,Não aplicável,2
11,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1441
11,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,41
11,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,42
11,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,7
11,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,6
11,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,153
11,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,1
11,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,1
11,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,63
11,2,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,1
11,2,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,905
11,2,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,33
11,2,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,1
11,2,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,6
11,2,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,15
11,2,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,262
11,2,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,52
11,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Não aplicável,221
11,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Remoto,2
11,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Presencial,1
11,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Presencial,Não aplicável,2
11,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Híbrido,Não aplicável,1
11,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Remoto,Não aplicável,60
11,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Remoto,Remoto,1
11,2,Centro-Oeste,GO,Ficou rigorosamente em casa,Remoto,Não aplicável,38
11,2,Centro-Oeste,GO,Ignorado,Não aplicável,Não aplicável,8
11,3,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Não aplicável,112
11,3,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Remoto,2
11,3,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Presencial,2
11,3,Centro-Oeste,GO,Continuou saindo normalmente,Presencial,Não aplicável,1
11,3,Centro-Oeste,GO,Continuou saindo normalmente,Híbrido,Não aplicável,1
11,3,Centro-Oeste,GO,Continuou saindo normalmente,Remoto,Não aplicável,25
11,3,Centro-Oeste,GO,Continuou saindo normalmente,Remoto,Não aplicável,3
11,3,Centro-Oeste,GO,Continuou saindo normalmente,Remoto,Remoto,1
11,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1416
11,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,60
11,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,50
11,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,6
11,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,15
11,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,177
11,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,1
11,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,2
11,3,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,50
11,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,914
11,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,30
11,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,5
11,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,6
11,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,11
11,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,271
11,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Remoto,6
11,3,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,77
11,3,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Não aplicável,197
11,3,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Remoto,2
11,3,Centro-Oeste,GO,Ficou rigorosamente em casa,Presencial,Não aplicável,2
11,3,Centro-Oeste,GO,Ficou rigorosamente em casa,Remoto,Não aplicável,84
11,3,Centro-Oeste,GO,Ficou rigorosamente em casa,Remoto,Não aplicável,42
11,3,Centro-Oeste,GO,Ignorado,Não aplicável,Não aplicável,18
11,3,Centro-Oeste,GO,Ignorado,Remoto,Não aplicável,2
11,4,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Não aplicável,121
11,4,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Remoto,1
11,4,Centro-Oeste,GO,Continuou saindo normalmente,Não aplicável,Presencial,3
11,4,Centro-Oeste,GO,Continuou saindo normalmente,Presencial,Não aplicável,1
11,4,Centro-Oeste,GO,Continuou saindo normalmente,Híbrido,Não aplicável,1
11,4,Centro-Oeste,GO,Continuou saindo normalmente,Remoto,Não aplicável,25
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,1402
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,51
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,31
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Presencial,Não aplicável,2
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Não aplicável,13
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Híbrido,Remoto,1
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,194
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Remoto,2
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,1
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Não aplicável,39
11,4,Centro-Oeste,GO,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Remoto,Presencial,1
11,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,921
11,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,34
11,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,1
11,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Presencial,Não aplicável,7
11,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Híbrido,Não aplicável,10
11,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,253
11,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Remoto,3
11,4,Centro-Oeste,GO,Ficou em casa e só saiu quando necessário,Remoto,Não aplicável,67
11,4,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Não aplicável,237
11,4,Centro-Oeste,GO,Ficou rigorosamente em casa,Não aplicável,Remoto,1
11,4,Centro-Oeste,GO,Ficou rigorosamente em casa,Híbrido,Não aplicável,7
11,4,Centro-Oeste,GO,Ficou rigorosamente em casa,Remoto,Não aplicável,69
11,4,Centro-Oeste,GO,Ficou rigorosamente em casa,Remoto,Remoto,1
11,4,Centro-Oeste,GO,Ficou rigorosamente em casa,Remoto,Não aplicável,32
9,1,Centro-Oeste,MS,Continuou saindo normalmente,Não aplicável,Não aplicável,47
9,1,Centro-Oeste,MS,Continuou saindo normalmente,Não aplicável,Remoto,1
9,1,Centro-Oeste,MS,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,828
9,1,Centro-Oeste,MS,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,34
9,1,Centro-Oeste,MS,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,15
9,1,Centro-Oeste,MS,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,868
9,1,Centro-Oeste,MS,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,29
9,1,Centro-Oeste,MS,Ficou rigorosamente em casa,Não aplicável,Não aplicável,391
9,1,Centro-Oeste,MS,Ficou rigorosamente em casa,Não aplicável,Remoto,3
9,1,Centro-Oeste,MS,Ficou rigorosamente em casa,Não aplicável,Presencial,1
9,1,Centro-Oeste,MS,Ignorado,Não aplicável,Não aplicável,5
9,1,Centro-Oeste,MS,Ignorado,Não aplicável,Presencial,1
9,2,Centro-Oeste,MS,Continuou saindo normalmente,Não aplicável,Não aplicável,35
9,2,Centro-Oeste,MS,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,972
9,2,Centro-Oeste,MS,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,40
9,2,Centro-Oeste,MS,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,7
9,2,Centro-Oeste,MS,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,848
9,2,Centro-Oeste,MS,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,32
9,2,Centro-Oeste,MS,Ficou em casa e só saiu quando necessário,Não aplicável,Presencial,1
9,2,Centro-Oeste,MS,Ficou rigorosamente em casa,Não aplicável,Não aplicável,415
9,2,Centro-Oeste,MS,Ficou rigorosamente em casa,Não aplicável,Remoto,5
9,2,Centro-Oeste,MS,Ignorado,Não aplicável,Não aplicável,15
9,2,Centro-Oeste,MS,Ignorado,Não aplicável,Remoto,1
9,2,Centro-Oeste,MS,Ignorado,Não aplicável,Presencial,1
9,3,Centro-Oeste,MS,Continuou saindo normalmente,Não aplicável,Não aplicável,50
9,3,Centro-Oeste,MS,Continuou saindo normalmente,Não aplicável,Presencial,4
9,3,Centro-Oeste,MS,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Não aplicável,915
9,3,Centro-Oeste,MS,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Remoto,36
9,3,Centro-Oeste,MS,"Reduziu contato com as pessoas, mas continuou saindo ou recebendo visitas",Não aplicável,Presencial,9
9,3,Centro-Oeste,MS,Ficou em casa e só saiu quando necessário,Não aplicável,Não aplicável,823
9,3,Centro-Oeste,MS,Ficou em casa e só saiu quando necessário,Não aplicável,Remoto,27
